id,datasetcycle_id,is_download,status,last_synced_at,source_file_version,source_file_size,chk_raw,chk_normalization,system_version,time_download,time_raw,time_normalization,records_raw,records_normalization,n_samples,n_variables,cycle,dataset
197,197,False,standby,2024-08-16 12:25:53.144526+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AUX
198,198,False,standby,2024-08-16 12:25:53.148162+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AUX
199,199,False,standby,2024-08-16 12:25:53.151822+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AUX
200,200,False,standby,2024-08-16 12:25:53.155208+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AUX
201,201,False,standby,2024-08-16 12:25:53.158644+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AUXAR
202,202,False,standby,2024-08-16 12:25:53.162153+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AUXAR
203,203,False,standby,2024-08-16 12:25:53.165109+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AUXAR
204,204,False,standby,2024-08-16 12:25:53.168766+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AUXAR
205,205,False,standby,2024-08-16 12:25:53.171949+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AUXAR
206,206,False,standby,2024-08-16 12:25:53.175081+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AUXAR
207,207,False,standby,2024-08-16 12:25:53.179574+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AUXAR
208,208,False,standby,2024-08-16 12:25:53.183542+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AUXAR
209,209,False,standby,2024-08-16 12:25:53.187723+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AUXAR
210,210,False,standby,2024-08-16 12:25:53.191903+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AUXAR
211,211,False,standby,2024-08-16 12:25:53.195454+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AUXTYM
212,212,False,standby,2024-08-16 12:25:53.198361+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AUXTYM
213,213,False,standby,2024-08-16 12:25:53.202083+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AUXTYM
214,214,False,standby,2024-08-16 12:25:53.205346+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AUXTYM
215,215,False,standby,2024-08-16 12:25:53.208637+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AUXTYM
216,216,False,standby,2024-08-16 12:25:53.212083+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AUXTYM
217,217,False,standby,2024-08-16 12:25:53.215290+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AUXTYM
218,218,False,standby,2024-08-16 12:25:53.218529+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AUXTYM
219,219,False,standby,2024-08-16 12:25:53.221741+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AUXTYM
220,220,False,standby,2024-08-16 12:25:53.225182+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AUXTYM
221,221,False,standby,2024-08-16 12:25:53.229100+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,AUXWBR
222,222,False,standby,2024-08-16 12:25:53.232194+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,AUXWBR
223,223,False,standby,2024-08-16 12:25:53.235696+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,AUXWBR
224,224,False,standby,2024-08-16 12:25:53.238891+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,AUXWBR
225,225,False,standby,2024-08-16 12:25:53.242034+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,AUXWBR
226,226,False,standby,2024-08-16 12:25:53.245294+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,AUXWBR
227,227,False,standby,2024-08-16 12:25:53.248644+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,AUXWBR
228,228,False,standby,2024-08-16 12:25:53.252179+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,AUXWBR
229,229,False,standby,2024-08-16 12:25:53.255300+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,AUXWBR
230,230,False,standby,2024-08-16 12:25:53.258579+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,AUXWBR
231,231,False,standby,2024-08-16 12:25:53.262003+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,BPX
232,232,False,standby,2024-08-16 12:25:53.265218+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,BPX
233,233,False,standby,2024-08-16 12:25:53.272420+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,BPX
234,234,False,standby,2024-08-16 12:25:53.275937+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,BPX
235,235,False,standby,2024-08-16 12:25:53.279201+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,BPX
236,236,False,standby,2024-08-16 12:25:53.282449+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,BPX
237,237,False,standby,2024-08-16 12:25:53.286304+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,BPX
238,238,False,standby,2024-08-16 12:25:53.289704+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,BPX
239,239,False,standby,2024-08-16 12:25:53.293500+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,BPX
240,240,False,standby,2024-08-16 12:25:53.297083+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,BPX
241,241,False,standby,2024-08-16 12:25:53.300886+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,BPXO
242,242,False,standby,2024-08-16 12:25:53.304897+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,BPXO
243,243,False,standby,2024-08-16 12:25:53.308336+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,BPXO
244,244,False,standby,2024-08-16 12:25:53.311725+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,BPXO
245,245,False,standby,2024-08-16 12:25:53.315267+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,BPXO
246,246,False,standby,2024-08-16 12:25:53.318709+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,BPXO
247,247,False,standby,2024-08-16 12:25:53.321728+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,BPXO
248,248,False,standby,2024-08-16 12:25:53.325088+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,BPXO
249,249,False,standby,2024-08-16 12:25:53.328771+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,BPXO
250,250,False,standby,2024-08-16 12:25:53.331896+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,BPXO
251,251,False,standby,2024-08-16 12:25:53.335446+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,BMX
252,252,False,standby,2024-08-16 12:25:53.339015+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,BMX
253,253,False,standby,2024-08-16 12:25:53.342825+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,BMX
254,254,False,standby,2024-08-16 12:25:53.346011+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,BMX
255,255,False,standby,2024-08-16 12:25:53.349469+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,BMX
256,256,False,standby,2024-08-16 12:25:53.352998+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,BMX
257,257,False,standby,2024-08-16 12:25:53.356159+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,BMX
258,258,False,standby,2024-08-16 12:25:53.360228+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,BMX
259,259,False,standby,2024-08-16 12:25:53.363876+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,BMX
260,260,False,standby,2024-08-16 12:25:53.367045+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,BMX
261,261,False,standby,2024-08-16 12:25:53.370782+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,DXXAG
262,262,False,standby,2024-08-16 12:25:53.374265+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,DXXAG
263,263,False,standby,2024-08-16 12:25:53.377973+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,DXXAG
264,264,False,standby,2024-08-16 12:25:53.381158+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,DXXAG
265,265,False,standby,2024-08-16 12:25:53.384722+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,DXXAG
266,266,False,standby,2024-08-16 12:25:53.388395+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,DXXAG
267,267,False,standby,2024-08-16 12:25:53.391251+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,DXXAG
268,268,False,standby,2024-08-16 12:25:53.394487+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,DXXAG
269,269,False,standby,2024-08-16 12:25:53.397843+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,DXXAG
270,270,False,standby,2024-08-16 12:25:53.400983+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,DXXAG
271,271,False,standby,2024-08-16 12:25:53.404290+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,DXXFEM
272,272,False,standby,2024-08-16 12:25:53.407724+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,DXXFEM
273,273,False,standby,2024-08-16 12:25:53.411087+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,DXXFEM
274,274,False,standby,2024-08-16 12:25:53.414268+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,DXXFEM
275,275,False,standby,2024-08-16 12:25:53.417957+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,DXXFEM
276,276,False,standby,2024-08-16 12:25:53.421564+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,DXXFEM
277,277,False,standby,2024-08-16 12:25:53.424587+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,DXXFEM
278,278,False,standby,2024-08-16 12:25:53.427930+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,DXXFEM
279,279,False,standby,2024-08-16 12:25:53.431050+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,DXXFEM
280,280,False,standby,2024-08-16 12:25:53.434107+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,DXXFEM
281,281,False,standby,2024-08-16 12:25:53.437374+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,DXXSPN
282,282,False,standby,2024-08-16 12:25:53.440492+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,DXXSPN
283,283,False,standby,2024-08-16 12:25:53.444115+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,DXXSPN
284,284,False,standby,2024-08-16 12:25:53.447418+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,DXXSPN
285,285,False,standby,2024-08-16 12:25:53.451043+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,DXXSPN
286,286,False,standby,2024-08-16 12:25:53.454542+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,DXXSPN
287,287,False,standby,2024-08-16 12:25:53.457624+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,DXXSPN
288,288,False,standby,2024-08-16 12:25:53.461633+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,DXXSPN
289,289,False,standby,2024-08-16 12:25:53.464896+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,DXXSPN
290,290,False,standby,2024-08-16 12:25:53.468515+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,DXXSPN
291,291,False,standby,2024-08-16 12:25:53.472117+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,DXX
292,292,False,standby,2024-08-16 12:25:53.475488+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,DXX
293,293,False,standby,2024-08-16 12:25:53.478642+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,DXX
294,294,False,standby,2024-08-16 12:25:53.481995+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,DXX
295,295,False,standby,2024-08-16 12:25:53.485366+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,DXX
296,296,False,standby,2024-08-16 12:25:53.488629+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,DXX
297,297,False,standby,2024-08-16 12:25:53.491825+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,DXX
298,298,False,standby,2024-08-16 12:25:53.495604+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,DXX
299,299,False,standby,2024-08-16 12:25:53.498561+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,DXX
300,300,False,standby,2024-08-16 12:25:53.501900+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,DXX
301,301,False,standby,2024-08-16 12:25:53.505721+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,LUX
302,302,False,standby,2024-08-16 12:25:53.508987+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,LUX
303,303,False,standby,2024-08-16 12:25:53.512178+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,LUX
304,304,False,standby,2024-08-16 12:25:53.515408+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,LUX
305,305,False,standby,2024-08-16 12:25:53.518688+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,LUX
306,306,False,standby,2024-08-16 12:25:53.522051+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,LUX
307,307,False,standby,2024-08-16 12:25:53.525364+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,LUX
308,308,False,standby,2024-08-16 12:25:53.528872+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,LUX
309,309,False,standby,2024-08-16 12:25:53.531899+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,LUX
310,310,False,standby,2024-08-16 12:25:53.535478+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,LUX
311,311,False,standby,2024-08-16 12:25:53.538925+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,OHXDEN
312,312,False,standby,2024-08-16 12:25:53.541797+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,OHXDEN
313,313,False,standby,2024-08-16 12:25:53.545330+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,OHXDEN
314,314,False,standby,2024-08-16 12:25:53.548706+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,OHXDEN
315,315,False,standby,2024-08-16 12:25:53.552433+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,OHXDEN
316,316,False,standby,2024-08-16 12:25:53.555756+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,OHXDEN
317,317,False,standby,2024-08-16 12:25:53.559163+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,OHXDEN
318,318,False,standby,2024-08-16 12:25:53.562402+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,OHXDEN
319,319,False,standby,2024-08-16 12:25:53.565530+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,OHXDEN
320,320,False,standby,2024-08-16 12:25:53.569134+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,OHXDEN
321,321,False,standby,2024-08-16 12:25:53.572577+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,OHXREF
322,322,False,standby,2024-08-16 12:25:53.575702+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,OHXREF
323,323,False,standby,2024-08-16 12:25:53.579161+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,OHXREF
324,324,False,standby,2024-08-16 12:25:53.582153+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,OHXREF
325,325,False,standby,2024-08-16 12:25:53.585623+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,OHXREF
326,326,False,standby,2024-08-16 12:25:53.589012+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,OHXREF
327,327,False,standby,2024-08-16 12:25:53.592428+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,OHXREF
328,328,False,standby,2024-08-16 12:25:53.595679+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,OHXREF
329,329,False,standby,2024-08-16 12:25:53.598738+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,OHXREF
330,330,False,standby,2024-08-16 12:25:53.602295+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,OHXREF
331,331,False,standby,2024-08-16 12:25:53.605740+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,ALB_CR
332,332,False,standby,2024-08-16 12:25:53.608932+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,ALB_CR
333,333,False,standby,2024-08-16 12:25:53.612621+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,ALB_CR
334,334,False,standby,2024-08-16 12:25:53.616382+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,ALB_CR
335,335,False,standby,2024-08-16 12:25:53.619732+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,ALB_CR
336,336,False,standby,2024-08-16 12:25:53.623037+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,ALB_CR
337,337,False,standby,2024-08-16 12:25:53.626289+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,ALB_CR
338,338,False,standby,2024-08-16 12:25:53.629240+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,ALB_CR
339,339,False,standby,2024-08-16 12:25:53.632340+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,ALB_CR
340,340,False,standby,2024-08-16 12:25:53.636489+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,ALB_CR
341,341,False,standby,2024-08-16 12:25:53.640084+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSAGP
342,342,False,standby,2024-08-16 12:25:53.643220+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSAGP
343,343,False,standby,2024-08-16 12:25:53.646316+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSAGP
344,344,False,standby,2024-08-16 12:25:53.649948+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSAGP
345,345,False,standby,2024-08-16 12:25:53.653494+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSAGP
346,346,False,standby,2024-08-16 12:25:53.656733+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSAGP
347,347,False,standby,2024-08-16 12:25:53.660591+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSAGP
348,348,False,standby,2024-08-16 12:25:53.664039+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSAGP
349,349,False,standby,2024-08-16 12:25:53.669906+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSAGP
350,350,False,standby,2024-08-16 12:25:53.674411+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSAGP
351,351,False,standby,2024-08-16 12:25:53.677854+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,UTAS
352,352,False,standby,2024-08-16 12:25:53.681184+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,UTAS
353,353,False,standby,2024-08-16 12:25:53.684907+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,UTAS
354,354,False,standby,2024-08-16 12:25:53.688326+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,UTAS
355,355,False,standby,2024-08-16 12:25:53.691525+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,UTAS
356,356,False,standby,2024-08-16 12:25:53.694872+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,UTAS
357,357,False,standby,2024-08-16 12:25:53.698287+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,UTAS
358,358,False,standby,2024-08-16 12:25:53.701664+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,UTAS
359,359,False,standby,2024-08-16 12:25:53.705266+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,UTAS
360,360,False,standby,2024-08-16 12:25:53.708683+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,UTAS
361,361,False,standby,2024-08-16 12:25:53.712146+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,UAS
362,362,False,standby,2024-08-16 12:25:53.715606+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,UAS
363,363,False,standby,2024-08-16 12:25:53.719251+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,UAS
364,364,False,standby,2024-08-16 12:25:53.722768+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,UAS
365,365,False,standby,2024-08-16 12:25:53.727188+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,UAS
366,366,False,standby,2024-08-16 12:25:53.730426+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,UAS
367,367,False,standby,2024-08-16 12:25:53.733791+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,UAS
368,368,False,standby,2024-08-16 12:25:53.737714+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,UAS
369,369,False,standby,2024-08-16 12:25:53.741357+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,UAS
370,370,False,standby,2024-08-16 12:25:53.744991+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,UAS
371,371,False,standby,2024-08-16 12:25:53.748070+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,UCM
372,372,False,standby,2024-08-16 12:25:53.751543+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,UCM
373,373,False,standby,2024-08-16 12:25:53.754992+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,UCM
374,374,False,standby,2024-08-16 12:25:53.758046+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,UCM
375,375,False,standby,2024-08-16 12:25:53.761465+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,UCM
376,376,False,standby,2024-08-16 12:25:53.764776+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,UCM
377,377,False,standby,2024-08-16 12:25:53.767988+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,UCM
378,378,False,standby,2024-08-16 12:25:53.771500+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,UCM
379,379,False,standby,2024-08-16 12:25:53.775014+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,UCM
380,380,False,standby,2024-08-16 12:25:53.778560+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,UCM
381,381,False,standby,2024-08-16 12:25:53.782436+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,CRCO
382,382,False,standby,2024-08-16 12:25:53.786066+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,CRCO
383,383,False,standby,2024-08-16 12:25:53.789429+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,CRCO
384,384,False,standby,2024-08-16 12:25:53.792339+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,CRCO
385,385,False,standby,2024-08-16 12:25:53.795458+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,CRCO
386,386,False,standby,2024-08-16 12:25:53.798394+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,CRCO
387,387,False,standby,2024-08-16 12:25:53.801861+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,CRCO
388,388,False,standby,2024-08-16 12:25:53.805851+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,CRCO
389,389,False,standby,2024-08-16 12:25:53.809147+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,CRCO
390,390,False,standby,2024-08-16 12:25:53.812541+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,CRCO
391,391,False,standby,2024-08-16 12:25:53.815911+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,CBC
392,392,False,standby,2024-08-16 12:25:53.819563+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,CBC
393,393,False,standby,2024-08-16 12:25:53.822758+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,CBC
394,394,False,standby,2024-08-16 12:25:53.826056+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,CBC
395,395,False,standby,2024-08-16 12:25:53.829436+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,CBC
396,396,False,standby,2024-08-16 12:25:53.832594+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,CBC
397,397,False,standby,2024-08-16 12:25:53.836103+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,CBC
398,398,False,standby,2024-08-16 12:25:53.839655+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,CBC
399,399,False,standby,2024-08-16 12:25:53.842838+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,CBC
400,400,False,standby,2024-08-16 12:25:53.845996+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,CBC
401,401,False,standby,2024-08-16 12:25:53.849376+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,COT
402,402,False,standby,2024-08-16 12:25:53.852815+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,COT
